,origin,vectors_redux,target
330,s3a://vivianorsprojet8/dataset/Pineapple/r_169_100.jpg,"[5.035895436575003, 5.620620082533655, 1.299927439605066, 2.721504918512402, -0.6319018666661771, 3.13027834114945, -5.033361817315578, 0.173019349374253, 0.33735329837440603, 2.29315167623484]",Pineapple
331,s3a://vivianorsprojet8/dataset/Pineapple/r_61_100.jpg,"[2.165693377084782, 9.009399357361831, -0.109083770705514, 2.450471296261981, 3.9107224166950703, -1.998135318568349, -5.056127915083662, 1.59407606679981, -1.835260843098454, 0.12165853439761101]",Pineapple
332,s3a://vivianorsprojet8/dataset/Pineapple/r_179_100.jpg,"[6.791750404707975, 5.200944790003718, 3.143997374435355, 3.090102685198093, 0.20745928331070101, -0.42917739732035304, -3.6227223133035773, -1.27136357640277, 0.7367422459059341, 0.008918481983558001]",Pineapple
333,s3a://vivianorsprojet8/dataset/Pineapple/r_256_100.jpg,"[3.56140094981883, 14.327922479131432, 7.261495297608043, 7.463474689308341, 13.043391904674449, -3.720968877420995, 12.172667881050307, 1.7609922523544572, -5.250741256177952, -6.692517319716043]",Pineapple
334,s3a://vivianorsprojet8/dataset/Pineapple/r_168_100.jpg,"[5.054143480300214, 5.9239893719260035, 1.5556094322130551, 2.816100947917417, -0.622147954797304, 2.852108938207452, -4.878038974444734, -0.054551756163427, 0.16632034098204002, 2.293464869576009]",Pineapple
335,s3a://vivianorsprojet8/dataset/Pineapple/r_252_100.jpg,"[2.490366368317576, 13.35823451069347, 5.698397768118925, 6.051863873328792, 9.053864946386984, -1.363916707487305, 7.255455686624474, 0.9465195054684511, -2.55130397258719, -2.9244292205522022]",Pineapple
336,s3a://vivianorsprojet8/dataset/Pineapple/r_260_100.jpg,"[1.888845807290394, 14.515793052042135, 3.05597578104401, 4.34008260065279, 8.130746902483159, -0.33632133114818, 5.20551114650985, -1.244304162872087, -3.576089834779732, -3.118377368601357]",Pineapple
337,s3a://vivianorsprojet8/dataset/Pineapple/r_257_100.jpg,"[2.749303164329315, 13.52072435371062, 5.252876412215719, 5.63696682544219, 8.1127757713608, -2.6119065503566583, 6.259503783489418, 0.6189581522687101, -2.4367569208792172, -3.085504753775624]",Pineapple
338,s3a://vivianorsprojet8/dataset/Pineapple/r_258_100.jpg,"[2.6814645491981492, 13.656082213821866, 4.381238162166293, 5.127718415345361, 7.884876866112507, -1.421957427846267, 5.689612132717804, -0.47985184503772105, -2.8199915208558233, -2.871215272912676]",Pineapple
339,s3a://vivianorsprojet8/dataset/Pineapple/r_322_100.jpg,"[12.010118000108402, 14.192696771487899, 0.7531833323668431, 5.100295797703716, -6.678230409102577, 0.23752514972215202, -0.968515745496044, -0.73141705927718, -1.905884686726543, 1.424916028371568]",Pineapple
340,s3a://vivianorsprojet8/dataset/Pineapple/r_64_100.jpg,"[1.356092609270359, 9.501546821147025, -0.28904205177243103, 1.9805803430055082, 4.794631240199529, -1.142240311215099, -4.572700125529748, 1.147601597090914, -1.423774767461125, 0.26542780222726503]",Pineapple
341,s3a://vivianorsprojet8/dataset/Pineapple/r_248_100.jpg,"[1.136087336627657, 12.610757475153209, 3.683614032071665, 3.738558322215184, 5.530881726959986, 0.5752418710290691, 1.6382167902980802, 0.22540001203763202, 0.303525458443479, 0.15765965340255803]",Pineapple
342,s3a://vivianorsprojet8/dataset/Pineapple/r_60_100.jpg,"[1.8874452903498151, 9.168467752992035, -0.578273953228094, 2.002566238666382, 3.304778668908868, -1.453364115460096, -5.51582391386915, 1.149704141344214, -1.785164199368358, 0.16935877324703402]",Pineapple
343,s3a://vivianorsprojet8/dataset/Pineapple/r_27_100.jpg,"[13.23203610270562, 13.464546392471846, 1.929485646583065, 4.360819162494011, -6.700819009833053, -1.004809191459669, -0.229168331302632, -0.211129095674702, -0.9567164120550471, 0.8443807699308261]",Pineapple
344,s3a://vivianorsprojet8/dataset/Pineapple/r_178_100.jpg,"[6.612012659206692, 5.307567306025665, 2.6157701210080893, 3.307114698058577, 0.123460682986609, -0.40342615107694, -3.638280184004096, -1.565133678907794, 0.511620376356514, 0.11514727556279]",Pineapple
345,s3a://vivianorsprojet8/dataset/Pineapple/r_315_100.jpg,"[13.091846807153257, 13.519829351028353, 1.549691430871273, 4.801378065652597, -6.248096441807229, 1.914319851305494, 1.5767239634830341, -1.189263092731524, 0.9551348580688561, 2.6465818833101773]",Pineapple
346,s3a://vivianorsprojet8/dataset/Pineapple/r_156_100.jpg,"[3.771245133413607, 7.32929406597103, 1.992877332060241, 3.958050239055156, -0.45275734487401104, 1.507052349555019, -2.877763912773566, -2.068808334527797, 0.47250266430104504, 1.901552933870457]",Pineapple
347,s3a://vivianorsprojet8/dataset/Pineapple/r_86_100.jpg,"[-0.135693846685, 10.362542846042691, 1.9126652618549782, 1.850795476109401, 5.031742864564414, 4.273766022962009, -2.146307589533422, 1.905103330230641, 0.5519562731859851, 2.507374830073359]",Pineapple
348,s3a://vivianorsprojet8/dataset/Pineapple/r_67_100.jpg,"[0.8300148544216011, 9.170438135309007, -0.377512302605549, 1.644871986855931, 5.227372193954492, 0.607509012995426, -4.702925220712992, 1.718150513633252, -0.883282207500468, 1.370478453077036]",Pineapple
349,s3a://vivianorsprojet8/dataset/Pineapple/r_261_100.jpg,"[2.461350684522146, 13.960940924713334, 3.656175725388333, 4.8511688421058015, 8.506351544507746, -0.9654912033679071, 5.795841898869363, -1.452052452327227, -3.845114966669617, -3.695271992601602]",Pineapple
350,s3a://vivianorsprojet8/dataset/Pineapple/r_184_100.jpg,"[7.338997399798205, 6.176883027084098, 6.13019116977384, 4.772535870443782, 1.527621004188676, -3.183025435120349, -1.969736017836432, 2.686649433012237, 1.381683592679819, 0.575195867863406]",Pineapple
351,s3a://vivianorsprojet8/dataset/Pineapple/r_46_100.jpg,"[5.018064414375322, 10.319034243852279, -3.443481061291123, 2.24805913855865, 0.062562307186258, -1.438965950607539, -7.911694415697341, 1.528403709966022, -2.384557151636185, -0.8788335311766381]",Pineapple
352,s3a://vivianorsprojet8/dataset/Pineapple/r_66_100.jpg,"[1.1984809275397201, 9.132481009186357, -0.028165267398486002, 1.763946992125398, 5.157943325982648, -0.13416856076115002, -4.543011923302585, 1.935355339159434, -0.9428265059606841, 0.9317763233197951]",Pineapple
353,s3a://vivianorsprojet8/dataset/Pineapple/r_69_100.jpg,"[0.36336687565324205, 8.944811503952153, -1.435603587001836, 1.210353525769169, 4.8965539820405155, 0.84868952412758, -4.711255638971108, 1.7895003781604042, -0.7026291282882681, 1.422084935783003]",Pineapple
354,s3a://vivianorsprojet8/dataset/Pineapple/r_56_100.jpg,"[1.83798968799129, 10.843854840562875, -2.84788374270599, 0.9773249039859481, 3.450758323842703, -0.46758215833021305, -6.115818891826499, 1.475698243676997, -1.3131909436714801, 0.7113746154379]",Pineapple
355,s3a://vivianorsprojet8/dataset/Pineapple/r_250_100.jpg,"[1.840499394941769, 13.233435530812043, 4.9654548855954, 5.035666706098655, 8.703487894843907, -0.245848326420594, 5.150704549394502, 0.6000814878958171, -1.4844068815440241, -1.879542311691511]",Pineapple
356,s3a://vivianorsprojet8/dataset/Pineapple/r_91_100.jpg,"[-0.13941452184880002, 10.765594137679297, 2.3988936011067, 1.9151302706458542, 5.056955385988381, 5.29641181951379, -1.681067987316308, 2.5722752168409073, 0.288919203699955, 2.547833670428309]",Pineapple
357,s3a://vivianorsprojet8/dataset/Pineapple/r_52_100.jpg,"[3.9430811047870913, 9.393520870391075, -1.1910294705291231, 2.608231997179922, 1.458600866244364, -2.892900741366224, -6.344211583758099, 0.9042574284953361, -2.310379230145163, -1.177001213509282]",Pineapple
358,s3a://vivianorsprojet8/dataset/Pineapple/r_136_100.jpg,"[-0.29921407332447203, 10.200283996063897, -0.8487747285142461, 2.629485369268969, 0.36970933015704804, 0.547542405614946, -0.808213148126487, -3.432878933952737, -0.25465258863607204, -0.971449560817029]",Pineapple
359,s3a://vivianorsprojet8/dataset/Pineapple/r_163_100.jpg,"[5.526931591549487, 6.27817146762173, 2.8155498546068722, 3.4872554898966133, -0.107745939680932, 2.116177017778637, -3.8784567856352212, -0.880999899227704, 0.298618304539746, 2.344291242887229]",Pineapple
360,s3a://vivianorsprojet8/dataset/Pineapple/r_187_100.jpg,"[5.142040926270631, 5.82345844291625, 3.239868265378253, 3.771735242085888, 0.809637165288082, 0.053083573255457005, -4.5574239855866665, -0.669710671750533, 0.393183120524335, 0.30329679480354504]",Pineapple
361,s3a://vivianorsprojet8/dataset/Pineapple/r_162_100.jpg,"[4.044379255634008, 7.461307779456458, 1.322417209282965, 3.672795344042647, -0.39898679286194305, 1.596319362191948, -3.824211318910251, -1.95918129769802, 0.065549287739794, 1.896374035890549]",Pineapple
362,s3a://vivianorsprojet8/dataset/Pineapple/r_251_100.jpg,"[1.838817428268107, 13.322432865225595, 4.239590919117343, 4.61365224202892, 8.74242730460921, 0.468989967814454, 5.270264472813706, 0.144830789259166, -2.01749171038942, -2.261892749628877]",Pineapple
363,s3a://vivianorsprojet8/dataset/Pineapple/r_137_100.jpg,"[-0.23235061924314201, 10.148702483126101, -1.010377242564308, 2.648505526926096, 0.38472971574263903, 0.384762202144516, -0.850163754249951, -3.511943320256735, -0.24361851450690303, -1.033522158450213]",Pineapple
364,s3a://vivianorsprojet8/dataset/Pineapple/r_138_100.jpg,"[-0.16099897202562702, 9.955906333414228, -1.274374932619525, 2.645668662862804, 0.39313893169512204, 0.23124839069508002, -0.9131740188702661, -3.6680916858387542, -0.172525165843146, -1.164083323911063]",Pineapple
365,s3a://vivianorsprojet8/dataset/Pineapple/r_152_100.jpg,"[2.653226718667349, 7.985137401246088, 0.964846789358563, 3.966171749037867, -0.15442105871419, 1.335290909810442, -2.419094705675576, -2.757970808021062, 0.48670477020183506, 1.461098167912375]",Pineapple
366,s3a://vivianorsprojet8/dataset/Pineapple/r_186_100.jpg,"[6.3355173341657345, 6.203843921588681, 5.29004740681371, 4.749383991645581, 1.9463071566859491, -1.848562315078143, -2.737105292901599, -0.037160532283553004, 0.5049029521523021, 0.13958950849180102]",Pineapple
367,s3a://vivianorsprojet8/dataset/Pineapple/r_265_100.jpg,"[1.6536386580389721, 14.408085596448673, 1.146552151513617, 2.924565164144429, 6.145260373789687, 0.057301285860153005, 1.7293159438593801, -1.9946099105859032, -2.116318004654615, -2.238845415238017]",Pineapple
368,s3a://vivianorsprojet8/dataset/Pineapple/r_63_100.jpg,"[1.345447553205632, 9.286824998983581, -0.8274803169282571, 1.6848288358145842, 4.549660905992477, -1.027128448826526, -5.17101224555947, 1.307820048136681, -1.32355387143036, 0.22437704731184802]",Pineapple
369,s3a://vivianorsprojet8/dataset/Pineapple/r_45_100.jpg,"[6.241367865411484, 9.464564168167577, -1.828279731020487, 2.715293614170504, -0.24072694520501803, -2.934283520939949, -7.280639752378682, 1.012519774364015, -2.565785075234312, -2.143383828323246]",Pineapple
370,s3a://vivianorsprojet8/dataset/Pineapple/r_70_100.jpg,"[0.357329108132382, 9.014021071345727, -0.9926030629168601, 1.3159488727247, 4.9347559041076074, 0.6556371577433121, -4.282808864379842, 1.472814099148956, -0.706232439758197, 1.2037445836079201]",Pineapple
371,s3a://vivianorsprojet8/dataset/Pineapple/r_247_100.jpg,"[0.7792880925787901, 12.555138975790213, 3.356240423506545, 3.617974646737792, 5.69399675020562, 1.522307327940911, 1.426479236087532, -0.36408281354305305, -0.08456290220707101, 0.587459284537284]",Pineapple
372,s3a://vivianorsprojet8/dataset/Pineapple/r_68_100.jpg,"[0.37555474679780704, 8.809656965207589, -1.571668671205729, 1.056747815705021, 4.503645071760842, 0.600086785976065, -4.911884101629191, 1.731690380979007, -0.727615336771217, 1.125864614309468]",Pineapple
373,s3a://vivianorsprojet8/dataset/Pineapple/r_89_100.jpg,"[-0.214258071431492, 10.523758167043116, 2.009470332178094, 1.6843481557104352, 4.733141153573183, 5.528505263710007, -2.354352331711523, 2.616965250519028, 0.7682367780407391, 3.078312052903639]",Pineapple
374,s3a://vivianorsprojet8/dataset/Pineapple/r_65_100.jpg,"[1.15905886860689, 8.86396470848255, -0.8605852227005341, 1.324482198126713, 4.825649620305132, 0.30208029840605105, -5.2974457368057, 1.943751471499851, -0.9557509909324311, 1.017774672354227]",Pineapple
375,s3a://vivianorsprojet8/dataset/Pineapple/r_238_100.jpg,"[-1.183991499301934, 13.030131980749651, 0.643054279634905, 0.8915231099675041, 7.0984604023891364, 3.030364270712945, 0.039172886468035004, 1.152870219384963, 1.5085745583810781, 1.00094894513066]",Pineapple
376,s3a://vivianorsprojet8/dataset/Pineapple/r_294_100.jpg,"[6.0886795531027, 12.27751837168476, -4.7863264104030065, 4.994786330621768, -0.6278024361894381, 0.8244843961029891, 1.054536602442734, -2.836196334066197, 0.541869885814467, -1.146027225084756]",Pineapple
377,s3a://vivianorsprojet8/dataset/Pineapple/r_291_100.jpg,"[5.82189601963301, 12.091546638198386, -2.925921620830549, 4.9226010616710365, 0.262690547939609, 0.5072653773932221, 0.8674429795688251, -1.9382895457401852, 0.6538627968851051, -0.9722779071871981]",Pineapple
378,s3a://vivianorsprojet8/dataset/Pineapple/r_3_100.jpg,"[5.38956190565586, 12.67419242415665, -4.824360383675726, 4.951988670441239, -0.336024080940306, 1.337053514237734, 0.703253633735466, -2.519045578363024, 0.40937364577675, -0.7341507763543771]",Pineapple
379,s3a://vivianorsprojet8/dataset/Pineapple/r_161_100.jpg,"[3.712119553713237, 7.6161647794507115, 0.21464473062272701, 3.231569331730817, -0.058547062678878006, 2.110464361954964, -4.358018081967453, -1.6184017766441512, 0.3902076166307, 1.950470993024295]",Pineapple
380,s3a://vivianorsprojet8/dataset/Pineapple/r_51_100.jpg,"[3.67678385389648, 9.323817794530378, -3.4546688187044152, 1.603660035650301, 1.532402534446154, -1.8875649927664981, -7.420250067525881, 0.6455969425176481, -2.140072949908562, -1.384448428802381]",Pineapple
381,s3a://vivianorsprojet8/dataset/Pineapple/r_290_100.jpg,"[5.224492430384657, 12.131826984491854, -3.559360803728532, 4.567614715353153, 0.078598741230678, 3.3344232783845413e-05, 0.6836836511140191, -2.177169339717235, 0.38027570404368405, -1.193590598041865]",Pineapple
382,s3a://vivianorsprojet8/dataset/Pineapple/r_249_100.jpg,"[1.52813010201828, 13.165503550187136, 4.487231880707094, 4.92414016929093, 8.891447307463476, 0.751314831347603, 5.061847321134603, -0.147556835876402, -1.8680707045165872, -1.745874575559986]",Pineapple
383,s3a://vivianorsprojet8/dataset/Pineapple/r_288_100.jpg,"[3.9555457126074502, 12.862168785460042, -4.654091235858335, 3.6634690500705993, 0.576855656568747, 1.325766233927516, -0.453721546735036, -1.776820997066, 0.48774885820527303, -0.6516414408131901]",Pineapple
384,s3a://vivianorsprojet8/dataset/Pineapple/r_292_100.jpg,"[5.170917392485216, 12.588349794929144, -4.302279057840381, 4.946577629169406, -0.13912219823158, 1.292935101433102, 0.602962030946245, -2.281641812036382, 0.315604286105302, -0.6958373230139031]",Pineapple
385,s3a://vivianorsprojet8/dataset/Pineapple/r_48_100.jpg,"[5.031967224458842, 9.303614866139071, -2.529038309618093, 2.132067453751652, 0.68542923548486, -1.619167062047857, -7.564575360825516, 1.042183510697271, -2.240339087896249, -1.327435662650616]",Pineapple
386,s3a://vivianorsprojet8/dataset/Pineapple/r_139_100.jpg,"[-0.43434599687936803, 9.533991682796792, -2.026933262014974, 2.271873574800095, -0.047523959543902004, 1.324116424119651, -1.953675281292813, -2.997661081103862, 0.128160344676147, -0.514322800087893]",Pineapple
387,s3a://vivianorsprojet8/dataset/Pineapple/r_2_100.jpg,"[6.007997057295463, 12.133127201791138, -3.477587172029294, 4.9299568016609445, 0.018185582925960002, 0.591981671739302, 1.059825847445003, -2.270752318019799, 0.67736395950775, -1.137434939466447]",Pineapple
388,s3a://vivianorsprojet8/dataset/Pineapple/r_286_100.jpg,"[3.70028873760192, 12.720871453873514, -4.020145105671908, 3.6615590725461953, 0.843521603549487, 1.430950039998566, -0.7792824649771911, -1.6110359762553461, 0.365347633970915, -0.374436566009407]",Pineapple
389,s3a://vivianorsprojet8/dataset/Pineapple/r_188_100.jpg,"[4.123747992552615, 7.221208325199416, 2.228569726525459, 3.664706250283481, 2.109474297695405, 1.965271242740268, -5.195955356911312, -0.377868197532145, 0.165073411019021, 1.518158358538894]",Pineapple
390,s3a://vivianorsprojet8/dataset/Pineapple/r_140_100.jpg,"[-0.236190968566367, 9.380881755677843, -2.2314033206327992, 2.191403328908651, 0.021122119235053003, 1.243415914520414, -1.9754870514394232, -3.104161741122131, 0.256706829977068, -0.5924755930710071]",Pineapple
391,s3a://vivianorsprojet8/dataset/Pineapple/r_293_100.jpg,"[6.016983047371777, 12.179983418082237, -3.993225471698522, 5.036486474623206, -0.271442358282246, 0.582380900426109, 1.100828057536623, -2.658344185809007, 0.548036319196473, -1.2227146653008]",Pineapple
392,s3a://vivianorsprojet8/dataset/Pineapple/r_145_100.jpg,"[0.49358262296870403, 8.901403628585268, -3.10519514407577, 2.054995493417567, 0.450738194620713, 1.7316086024081452, -2.831832287429957, -2.773788987454747, 0.9155436263252261, -0.013091855515305001]",Pineapple
393,s3a://vivianorsprojet8/dataset/Pineapple/r_59_100.jpg,"[2.218465835876171, 9.5899605991828, -1.056742217161155, 1.772517008743835, 4.3152703816310325, -1.106694698535674, -5.735714998237615, 1.195466331023245, -1.55901332807245, 0.13716171100997301]",Pineapple
394,s3a://vivianorsprojet8/dataset/Pineapple/r_172_100.jpg,"[6.06062880788146, 4.750434211198834, 0.665098640452338, 2.766927775508268, -0.019466120139886002, 0.698815414112118, -4.656103338679399, -1.006616467746197, 0.5419194973512751, 0.5290496770056881]",Pineapple
